Datetime,Close,High,Low,Open,Volume,EMA_20,EMA_50,RSI_14,trend
2025-12-09 05:15:00+00:00,1.1650937795639038,1.1650937795639038,1.164958119392395,1.164958119392395,0,1.164917379671226,1.1648280260283366,55.5523028883725,BULLISH
2025-12-09 05:20:00+00:00,1.165229558944702,1.165229558944702,1.1650937795639038,1.1650937795639038,0,1.1649471110306047,1.1648437724172136,59.9982436111355,BULLISH
2025-12-09 05:25:00+00:00,1.165229558944702,1.165229558944702,1.165229558944702,1.165229558944702,0,1.1649740108319473,1.1648589013006445,59.9982436111355,BULLISH
2025-12-09 05:30:00+00:00,1.165229558944702,1.1653653383255005,1.165229558944702,1.165229558944702,0,1.1649983487474478,1.164873436894529,66.6666666666606,BULLISH
2025-12-09 05:35:00+00:00,1.165229558944702,1.1653653383255005,1.165229558944702,1.165229558944702,0,1.165020368766234,1.164887402465124,62.49862773081312,BULLISH
2025-12-09 05:40:00+00:00,1.165229558944702,1.165229558944702,1.165229558944702,1.165229558944702,0,1.165040291640374,1.1649008203662838,71.4303638644785,BULLISH
2025-12-09 05:45:00+00:00,1.165229558944702,1.165229558944702,1.165229558944702,1.165229558944702,0,1.1650583170979292,1.1649137120752413,66.66666666665758,BULLISH
2025-12-09 05:50:00+00:00,1.165229558944702,1.165229558944702,1.165229558944702,1.165229558944702,0,1.165074625845241,1.164926098226985,80.00702740685414,BULLISH
2025-12-09 05:55:00+00:00,1.1653653383255005,1.1653653383255005,1.165229558944702,1.165229558944702,0,1.1651023127481228,1.1649433233288875,100.0,BULLISH
2025-12-09 06:00:00+00:00,1.164822340011597,1.165229558944702,1.164822340011597,1.165229558944702,0,1.1650756486779774,1.1649385788850724,50.0,BULLISH
2025-12-09 06:05:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164822340011597,0,1.16503860402675,1.1649287004911515,37.50137226918432,BULLISH
2025-12-09 06:10:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164822340011597,0,1.1650050874375442,1.1649192094852276,37.50137226918432,BULLISH
2025-12-09 06:15:00+00:00,1.164686679840088,1.164686679840088,1.164686679840088,1.164686679840088,0,1.1649747629044531,1.1649100906756145,37.50137226918432,BULLISH
2025-12-09 06:20:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164686679840088,0,1.1649473264221326,1.1649013294663781,37.50137226918432,BULLISH
2025-12-09 06:25:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164822340011597,0,1.1649225029381285,1.1648929118339748,28.578597415631663,BULLISH
2025-12-09 06:30:00+00:00,1.164958119392395,1.164958119392395,1.164686679840088,1.164686679840088,0,1.1649258949813919,1.1648954689931286,37.5013722691971,BULLISH
2025-12-09 06:35:00+00:00,1.1650937795639038,1.1650937795639038,1.164958119392395,1.1650937795639038,0,1.16494188398925,1.164903245878257,44.44227578804562,BULLISH
2025-12-09 06:40:00+00:00,1.164822340011597,1.164958119392395,1.164822340011597,1.164822340011597,0,1.1649304988485212,1.1649000730991725,36.3621846055722,BULLISH
2025-12-09 06:45:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164686679840088,0,1.1649072779905751,1.1648917047360714,33.33333333334242,BULLISH
2025-12-09 06:50:00+00:00,1.164822340011597,1.164822340011597,1.164686679840088,1.164686679840088,0,1.164899188659244,1.164888984550798,38.45945945947495,BULLISH
2025-12-09 06:55:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164822340011597,0,1.1648789497240863,1.164881051032731,35.71338938387332,BEARISH
2025-12-09 07:00:00+00:00,1.164686679840088,1.164958119392395,1.164686679840088,1.164686679840088,0,1.1648606383065627,1.1648734286330196,35.71338938387332,BEARISH
2025-12-09 07:05:00+00:00,1.164822340011597,1.164822340011597,1.164822340011597,1.164822340011597,0,1.1648569908498994,1.1648714251576697,35.709355587637134,BEARISH
2025-12-09 07:10:00+00:00,1.16441547870636,1.164686679840088,1.16441547870636,1.164686679840088,0,1.1648149420743243,1.1648535449046773,38.46569787090814,BEARISH
2025-12-09 07:15:00+00:00,1.1645511388778689,1.1645511388778689,1.16441547870636,1.16441547870636,0,1.1647898179603762,1.1648416858448025,46.15748563704729,BEARISH
2025-12-09 07:20:00+00:00,1.1642799377441406,1.1645511388778689,1.1642799377441406,1.16441547870636,0,1.1647412579397822,1.1648196565075217,40.00585823081865,BEARISH
2025-12-09 07:25:00+00:00,1.164686679840088,1.164686679840088,1.1642799377441406,1.1642799377441406,0,1.1647360600255257,1.1648144417362498,50.0,BEARISH
2025-12-09 07:30:00+00:00,1.1642799377441406,1.164686679840088,1.1641442775726318,1.1641442775726318,0,1.1646926198082508,1.1647934807953828,42.86013225077647,BEARISH
2025-12-09 07:35:00+00:00,1.164686679840088,1.164686679840088,1.16441547870636,1.16441547870636,0,1.1646920540969972,1.1647892925226262,50.0,BEARISH
2025-12-09 07:40:00+00:00,1.1645511388778689,1.1645511388778689,1.1645511388778689,1.1645511388778689,0,1.1646786335999373,1.1647799531640084,43.47626691126384,BEARISH
2025-12-09 07:45:00+00:00,1.1645511388778689,1.1645511388778689,1.16441547870636,1.1645511388778689,0,1.1646664912454547,1.164770980054748,40.906185072724305,BEARISH
2025-12-09 07:50:00+00:00,1.16441547870636,1.1645511388778689,1.16441547870636,1.1645511388778689,0,1.1646425852893505,1.1647570388253996,42.85654485328198,BEARISH
2025-12-09 07:55:00+00:00,1.16441547870636,1.16441547870636,1.16441547870636,1.16441547870636,0,1.1646209560909706,1.1647436443109276,45.000219770564854,BEARISH
2025-12-09 08:00:00+00:00,1.16441547870636,1.16441547870636,1.16441547870636,1.16441547870636,0,1.164601386816246,1.1647307750715328,42.10428908527411,BEARISH
2025-12-09 08:05:00+00:00,1.163873314857483,1.1642799377441406,1.1637378931045532,1.1642799377441406,0,1.1645320466296971,1.1646971491807856,36.36654278064383,BEARISH
2025-12-09 08:10:00+00:00,1.164008855819702,1.164008855819702,1.1637378931045532,1.164008855819702,0,1.1644822189335071,1.1646701572842726,39.13226299693911,BEARISH
2025-12-09 08:15:00+00:00,1.1642799377441406,1.1642799377441406,1.164008855819702,1.164008855819702,0,1.1644629540583293,1.1646548545572086,41.66544548651533,BEARISH
2025-12-09 08:20:00+00:00,1.16441547870636,1.16441547870636,1.1642799377441406,1.1642799377441406,0,1.164458432596237,1.1646454672689401,50.0,BEARISH
2025-12-09 08:25:00+00:00,1.164822340011597,1.164822340011597,1.1645511388778689,1.1645511388778689,0,1.164493090445319,1.1646524034549268,54.16742993222145,BEARISH
2025-12-09 08:30:00+00:00,1.1650937795639038,1.165229558944702,1.164958119392395,1.164958119392395,0,1.1645502989328032,1.1646697123219456,62.50503718357329,BEARISH
2025-12-09 08:35:00+00:00,1.164686679840088,1.164958119392395,1.164686679840088,1.164958119392395,0,1.1645632875906398,1.164670377714814,50.0,BEARISH
2025-12-09 08:40:00+00:00,1.164958119392395,1.164958119392395,1.164686679840088,1.164686679840088,0,1.1646008906193783,1.16468166170217,60.871393082361934,BEARISH
2025-12-09 08:45:00+00:00,1.164822340011597,1.1650937795639038,1.164822340011597,1.164958119392395,0,1.1646219810376848,1.1646871784986181,52.38155030973119,BEARISH
2025-12-09 08:50:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164822340011597,0,1.1646281428283898,1.1646871589433818,52.379357970949755,BEARISH
2025-12-09 08:55:00+00:00,1.164958119392395,1.164958119392395,1.164822340011597,1.164822340011597,0,1.1646595691678188,1.164697784843343,56.52273595719888,BEARISH
2025-12-09 09:00:00+00:00,1.164822340011597,1.164822340011597,1.164822340011597,1.164822340011597,0,1.1646750711529406,1.1647026693597453,56.52057621030912,BEARISH
2025-12-09 09:05:00+00:00,1.164958119392395,1.164958119392395,1.164822340011597,1.164822340011597,0,1.1647020281281266,1.1647126870080846,58.333943610396275,BEARISH
2025-12-09 09:10:00+00:00,1.164822340011597,1.164958119392395,1.164822340011597,1.164958119392395,0,1.1647134864027429,1.1647169871258696,55.99845337270281,BEARISH
2025-12-09 09:15:00+00:00,1.164958119392395,1.1653653383255005,1.164822340011597,1.1653653383255005,0,1.1647367847827097,1.1647264432931843,68.1709265175773,BULLISH
2025-12-09 09:20:00+00:00,1.1650937795639038,1.1650937795639038,1.164958119392395,1.1650937795639038,0,1.1647707842856805,1.164740848637134,68.17219759595042,BULLISH
2025-12-09 09:25:00+00:00,1.165229558944702,1.165229558944702,1.164958119392395,1.164958119392395,0,1.1648144771103492,1.1647600137472347,66.66108926629558,BULLISH
2025-12-09 09:30:00+00:00,1.164958119392395,1.1653653383255005,1.164958119392395,1.165229558944702,0,1.1648281573276869,1.1647677825960645,59.08727940589417,BULLISH
2025-12-09 09:35:00+00:00,1.1653653383255005,1.1653653383255005,1.165229558944702,1.165229558944702,0,1.1648793174227168,1.1647912161540817,59.092179328517126,BULLISH
2025-12-09 09:40:00+00:00,1.1656370162963867,1.1656370162963867,1.165229558944702,1.165229558944702,0,1.1649514792202091,1.1648243847871134,59.09544529160918,BULLISH
2025-12-09 09:45:00+00:00,1.1659088134765625,1.1659088134765625,1.1657729148864746,1.1657729148864746,0,1.1650426539112904,1.164866911402386,71.43335005854823,BULLISH
2025-12-09 09:50:00+00:00,1.1659088134765625,1.1659088134765625,1.1656370162963867,1.1657729148864746,0,1.1651251452984592,1.1649077703072557,68.42737649615074,BULLISH
2025-12-09 09:55:00+00:00,1.1656370162963867,1.1659088134765625,1.1656370162963867,1.1659088134765625,0,1.1651738949173094,1.1649363681891824,65.00000000000205,BULLISH
2025-12-09 10:00:00+00:00,1.1656370162963867,1.1657729148864746,1.1656370162963867,1.1656370162963867,0,1.1652180017153166,1.1649638445855435,68.41789113761232,BULLISH
2025-12-09 10:05:00+00:00,1.1657729148864746,1.1657729148864746,1.1655012369155884,1.1656370162963867,0,1.1652708505887603,1.1649955728326389,66.66666666667575,BULLISH
2025-12-09 10:10:00+00:00,1.165229558944702,1.1655012369155884,1.165229558944702,1.1655012369155884,0,1.1652669180512312,1.1650047487586022,57.13927436882908,BULLISH
2025-12-09 10:15:00+00:00,1.165229558944702,1.165229558944702,1.1650937795639038,1.165229558944702,0,1.1652633600410855,1.1650135648443316,54.9967083607608,BULLISH
2025-12-09 10:20:00+00:00,1.1650937795639038,1.165229558944702,1.1650937795639038,1.165229558944702,0,1.165247209519449,1.165016710519609,54.9967083607608,BULLISH
2025-12-09 10:25:00+00:00,1.164822340011597,1.1650937795639038,1.164822340011597,1.1650937795639038,0,1.1652067457567965,1.1650090881467459,47.61944572169376,BULLISH
2025-12-09 10:30:00+00:00,1.164822340011597,1.164958119392395,1.164822340011597,1.164822340011597,0,1.165170135685825,1.1650017646904656,45.0032916392392,BULLISH
2025-12-09 10:35:00+00:00,1.164686679840088,1.164822340011597,1.164686679840088,1.164686679840088,0,1.1651240922719455,1.1649894084218235,40.00614466292461,BULLISH
2025-12-09 10:40:00+00:00,1.1645511388778689,1.1645511388778689,1.16441547870636,1.1645511388778689,0,1.1650695252820336,1.1649722213808842,42.11328774718529,BULLISH
2025-12-09 10:45:00+00:00,1.16441547870636,1.164686679840088,1.16441547870636,1.1645511388778689,0,1.1650072351319696,1.1649503883348244,29.42786326551972,BULLISH
2025-12-09 10:50:00+00:00,1.1645511388778689,1.1650937795639038,1.1645511388778689,1.164686679840088,0,1.1649637973934839,1.1649347314933753,25.00960219478995,BULLISH
2025-12-09 10:55:00+00:00,1.164822340011597,1.164822340011597,1.1645511388778689,1.1645511388778689,0,1.1649503252618756,1.164930323984286,24.989023051594216,BULLISH
2025-12-09 11:00:00+00:00,1.16441547870636,1.164822340011597,1.16441547870636,1.164822340011597,0,1.1648993874946838,1.1649101339733872,21.046549253457172,BEARISH
2025-12-09 11:05:00+00:00,1.16441547870636,1.16441547870636,1.1642799377441406,1.16441547870636,0,1.164853300943415,1.1648907357276215,23.526068309825035,BEARISH
2025-12-09 11:10:00+00:00,1.1642799377441406,1.1642799377441406,1.1641442775726318,1.1642799377441406,0,1.1647986949244364,1.1648667828655241,22.220595412396293,BEARISH
2025-12-09 11:15:00+00:00,1.16441547870636,1.16441547870636,1.1642799377441406,1.1642799377441406,0,1.1647621981417626,1.164849084663204,22.209205837855464,BEARISH
2025-12-09 11:20:00+00:00,1.164686679840088,1.164686679840088,1.16441547870636,1.16441547870636,0,1.1647550059225555,1.1648427158466113,37.49176005273951,BEARISH
2025-12-09 11:25:00+00:00,1.1642799377441406,1.164822340011597,1.1642799377441406,1.164686679840088,0,1.164709761334135,1.1648206461171027,31.573834196893912,BEARISH
2025-12-09 11:30:00+00:00,1.164686679840088,1.164822340011597,1.1642799377441406,1.1642799377441406,0,1.1647075630966068,1.164815392537612,42.85235882623802,BEARISH
2025-12-09 11:35:00+00:00,1.16441547870636,1.164958119392395,1.16441547870636,1.164822340011597,0,1.164679745535631,1.1647997096422689,42.85594674927785,BEARISH
2025-12-09 11:40:00+00:00,1.16441547870636,1.164686679840088,1.16441547870636,1.164686679840088,0,1.1646545772661767,1.1647846417624295,42.85594674927785,BEARISH
2025-12-09 11:45:00+00:00,1.164822340011597,1.164958119392395,1.164686679840088,1.164686679840088,0,1.1646705546705025,1.164786120125142,52.174910175066785,BEARISH
2025-12-09 11:50:00+00:00,1.164822340011597,1.164822340011597,1.164686679840088,1.164686679840088,0,1.1646850104172735,1.164787540512846,54.54545454545455,BEARISH
2025-12-09 11:55:00+00:00,1.164686679840088,1.1650937795639038,1.164686679840088,1.1650937795639038,0,1.1646851694099225,1.1647835851923458,54.54545454545048,BEARISH
2025-12-09 12:00:00+00:00,1.16441547870636,1.164686679840088,1.16441547870636,1.164686679840088,0,1.1646594845810119,1.164769149643876,47.82508982493693,BEARISH
2025-12-09 12:05:00+00:00,1.1641442775726318,1.16441547870636,1.1641442775726318,1.16441547870636,0,1.1646104172468803,1.1647446448567684,39.12927146242364,BEARISH
2025-12-09 12:10:00+00:00,1.1641442775726318,1.1641442775726318,1.163873314857483,1.164008855819702,0,1.16456602299219,1.1647211010417042,44.99978021011544,BEARISH
2025-12-09 12:15:00+00:00,1.163873314857483,1.164008855819702,1.163873314857483,1.163873314857483,0,1.1645000507888845,1.164687854524676,40.91199744224777,BEARISH
2025-12-09 12:20:00+00:00,1.1641442775726318,1.1642799377441406,1.163873314857483,1.163873314857483,0,1.1644661676254318,1.1646665377814587,47.82475724443765,BEARISH
2025-12-09 12:25:00+00:00,1.164008855819702,1.164008855819702,1.164008855819702,1.164008855819702,0,1.1644226141201242,1.164640746331978,43.479756852842975,BEARISH
2025-12-09 12:30:00+00:00,1.164008855819702,1.164008855819702,1.163873314857483,1.163873314857483,0,1.164383208567703,1.1646159663118887,38.09563688133025,BEARISH
2025-12-09 12:35:00+00:00,1.164008855819702,1.1641442775726318,1.164008855819702,1.164008855819702,0,1.1643475559250362,1.164592158057293,44.445530043962734,BEARISH
2025-12-09 12:40:00+00:00,1.163873314857483,1.1641442775726318,1.163873314857483,1.1641442775726318,0,1.1643023901090788,1.1645639681278888,31.250343500961804,BEARISH
2025-12-09 12:45:00+00:00,1.164008855819702,1.164008855819702,1.163873314857483,1.164008855819702,0,1.1642744344624714,1.1645421990177638,40.00117253912258,BEARISH
2025-12-09 12:50:00+00:00,1.1642799377441406,1.1642799377441406,1.164008855819702,1.164008855819702,0,1.1642749585845351,1.1645319142619355,47.05912782576755,BEARISH
2025-12-09 12:55:00+00:00,1.1642799377441406,1.1642799377441406,1.164008855819702,1.1642799377441406,0,1.1642754327902118,1.164522032829865,35.708003518025734,BEARISH
2025-12-09 13:00:00+00:00,1.1642799377441406,1.1642799377441406,1.1641442775726318,1.1641442775726318,0,1.164275861833443,1.164512538904935,35.708003518025734,BEARISH
2025-12-09 13:05:00+00:00,1.1641442775726318,1.1642799377441406,1.1641442775726318,1.1642799377441406,0,1.16426332999908,1.1644980972840604,35.7080035180299,BEARISH
2025-12-09 13:10:00+00:00,1.164008855819702,1.1641442775726318,1.164008855819702,1.164008855819702,0,1.1642390943629488,1.1644789113442817,38.45997699437423,BEARISH
2025-12-09 13:15:00+00:00,1.164008855819702,1.164008855819702,1.1637378931045532,1.163873314857483,0,1.1642171668826395,1.1644604777942982,45.457453614836474,BEARISH
2025-12-09 13:20:00+00:00,1.1637378931045532,1.164008855819702,1.1637378931045532,1.164008855819702,0,1.164171521760917,1.1644321411397984,38.4651823780199,BEARISH
2025-12-09 13:25:00+00:00,1.1633317470550537,1.163602590560913,1.1633317470550537,1.163602590560913,0,1.1640915432175016,1.1643889884305927,35.72371315442146,BEARISH
2025-12-09 13:30:00+00:00,1.1633317470550537,1.1633317470550537,1.1633317470550537,1.1633317470550537,0,1.164019181678221,1.164347527984493,25.01099868015838,BEARISH
2025-12-09 13:35:00+00:00,1.163602590560913,1.163602590560913,1.1633317470550537,1.1633317470550537,0,1.1639795063337155,1.1643183147521958,38.46622444836007,BEARISH
2025-12-09 13:40:00+00:00,1.164008855819702,1.164008855819702,1.163602590560913,1.163602590560913,0,1.163982301522857,1.1643061791077842,50.0,BEARISH
2025-12-09 13:45:00+00:00,1.164008855819702,1.1641442775726318,1.164008855819702,1.164008855819702,0,1.163984830503509,1.1642945193709966,50.0,BEARISH
2025-12-09 13:50:00+00:00,1.1641442775726318,1.1641442775726318,1.163873314857483,1.163873314857483,0,1.1640000159386634,1.1642886275357667,56.251031296408335,BEARISH
2025-12-09 13:55:00+00:00,1.163873314857483,1.1641442775726318,1.163873314857483,1.164008855819702,0,1.1639879491690273,1.1642723407640692,47.056996428021876,BEARISH
2025-12-09 14:00:00+00:00,1.163873314857483,1.164008855819702,1.1637378931045532,1.1637378931045532,0,1.1639770316155469,1.164256692689301,39.992958986093996,BEARISH
2025-12-09 14:05:00+00:00,1.164008855819702,1.164008855819702,1.1637378931045532,1.163873314857483,0,1.163980062492133,1.1642469735963754,43.74587458745298,BEARISH
2025-12-09 14:10:00+00:00,1.1634671688079834,1.163873314857483,1.1634671688079834,1.163873314857483,0,1.163931215474595,1.1642163930164384,34.99823974652104,BEARISH
2025-12-09 14:15:00+00:00,1.163602590560913,1.1637378931045532,1.163602590560913,1.163602590560913,0,1.1638999178637683,1.1641923223319082,40.000880204205735,BEARISH
2025-12-09 14:20:00+00:00,1.1634671688079834,1.163602590560913,1.1634671688079834,1.163602590560913,0,1.1638587036679793,1.1641638849388132,40.00088020420901,BEARISH
2025-12-09 14:25:00+00:00,1.1634671688079834,1.1634671688079834,1.1633317470550537,1.1633317470550537,0,1.163821414633694,1.1641365627376041,40.00088020420901,BEARISH
2025-12-09 14:30:00+00:00,1.1637378931045532,1.1637378931045532,1.1634671688079834,1.1634671688079834,0,1.1638134602023473,1.1641209286343472,50.0,BEARISH
2025-12-09 14:35:00+00:00,1.1637378931045532,1.163873314857483,1.1631964445114136,1.163602590560913,0,1.1638062633358908,1.164105907633179,58.82048361207647,BEARISH
2025-12-09 14:40:00+00:00,1.163602590560913,1.1637378931045532,1.1634671688079834,1.1634671688079834,0,1.16378686592875,1.1640861697087765,55.55555555555657,BEARISH
2025-12-09 14:45:00+00:00,1.163602590560913,1.163602590560913,1.1634671688079834,1.163602590560913,0,1.163769315893718,1.1640672058206252,50.0,BEARISH
2025-12-09 14:50:00+00:00,1.163873314857483,1.163873314857483,1.163602590560913,1.163602590560913,0,1.1637792205569337,1.164059602253443,46.66353659252814,BEARISH
2025-12-09 14:55:00+00:00,1.1641442775726318,1.1641442775726318,1.163873314857483,1.163873314857483,0,1.1638139878917622,1.1640629228541957,52.94117647059335,BEARISH
2025-12-09 15:00:00+00:00,1.1629259586334229,1.1629259586334229,1.1623852252960205,1.1627906560897827,0,1.1637294136766823,1.1640183360220087,32.004507677135265,BEARISH
